feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Verrucomicrobia.o__Methylacidiphilales.f__Methylacidiphilaceae.g__Methylacidiphilum	PC_combined	MS2	0.238065618621361	0.377628136111295	77	77	0.532314938433729	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Magnetococcales.f__Magnetococcaceae.g__Magnetococcus	PC_combined	MS2	-0.0882694240480047	0.148245739939615	77	77	0.559088053269445	0.924847694505353
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Tepidanaerobacter	PC_combined	MS2	-0.411639028330513	0.35831607811578	77	77	0.262523779836829	0.924847694505353
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Tessaracoccus	PC_combined	MS2	-0.505242696633567	0.448158907846239	77	77	0.266891525186024	0.924847694505353
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Mesoaciditogales.f__Mesoaciditogaceae.g__Mesoaciditoga	PC_combined	MS2	-0.00430699599771845	0.00448515423707631	77	77	0.343455481854951	0.924847694505353
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Thermotogales.f__Fervidobacteriaceae.g__Fervidobacterium	PC_combined	MS2	-0.525667051682278	0.500015848638932	77	77	0.300807041073886	0.924847694505353
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.g__Exiguobacterium	PC_combined	MS2	0.179887887515237	0.188311130834748	77	77	0.346717533303677	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Thalassomonas	PC_combined	MS2	0.0202945819959307	0.0269196618037478	77	77	0.456302070584847	0.924847694505353
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.g__Saccharibacillus	PC_combined	MS2	-0.376051048650765	0.256937442245306	77	77	0.156901428712	0.924847694505353
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Rubidibacter	PC_combined	MS2	0.199453474260755	0.113793934773023	77	77	0.0879287350579612	0.924847694505353
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Arenibacter	PC_combined	MS2	-0.198706047194888	0.214664611772532	77	77	0.360666112332514	0.924847694505353
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Caldanaerobacter	PC_combined	MS2	0.0964464470926443	0.125679121320471	77	77	0.447919531365132	0.924847694505353
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__Sunxiuqinia	PC_combined	MS2	0.184072213609853	0.153713188994696	77	77	0.238846530888428	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Leucothrix	PC_combined	MS2	-0.129562450769202	0.198047064845488	77	77	0.521555068258225	0.924847694505353
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Paeniclostridium	PC_combined	MS2	-0.403821852228441	0.404044754229662	77	77	0.324572926934098	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Marinagarivorans	PC_combined	MS2	-0.00829653406816951	0.0100692936255014	77	77	0.415397079184161	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Brucellaceae.g__Brucella	PC_combined	MS2	-0.176004936512426	0.218389049740197	77	77	0.425482406141605	0.924847694505353
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Siansivirga	PC_combined	MS2	0.171138848087412	0.197600923109257	77	77	0.396222970029572	0.924847694505353
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermodesulfobiaceae.g__Thermodesulfobium	PC_combined	MS2	-0.0977772627112102	0.146220027491071	77	77	0.508001113738475	0.924847694505353
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Rhodothermus	PC_combined	MS2	-0.308722310978813	0.537256504783423	77	77	0.569172177177514	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Balneatrix	PC_combined	MS2	-0.0147579138089269	0.02025345079474	77	77	0.471530598230128	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Salmonella	PC_combined	MS2	0.238456529749335	0.179903896872994	77	77	0.193260106048541	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thioclava	PC_combined	MS2	0.319719127746474	0.681759664654602	77	77	0.641860398855341	0.924847694505353
k__Bacteria.p__Tenericutes.c__Mollicutes.o__Mycoplasmatales.f__Mycoplasmataceae.g__Mycoplasma	PC_combined	MS2	-0.100931979978452	0.200249926869041	77	77	0.617827570329223	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Leminorella	PC_combined	MS2	-0.00162041255019907	0.00157315931786621	77	77	0.310063242035252	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.g__Sphaerotilus	PC_combined	MS2	1.34860163819888	0.636237647162646	77	52	0.0409341358831811	0.924847694505353
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Thermacetogenium	PC_combined	MS2	-1.21895559564776	0.569190704193708	77	77	0.0423977966235834	0.924847694505353
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Ornithinibacillus	PC_combined	MS2	-0.774839353033454	0.566808511091313	77	77	0.179868473294091	0.924847694505353
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Saccharopolyspora	PC_combined	MS2	-0.48182977474551	0.520559746409565	77	77	0.361051756343597	0.924847694505353
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Synergistes	PC_combined	MS2	-0.121915364334638	0.174320629598085	77	77	0.493366190393573	0.924847694505353
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Carboxydothermus	PC_combined	MS2	0.444772837329648	0.362631746041768	77	77	0.235492082795757	0.924847694505353
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Candidatus_Brocadiales.f__Candidatus_Brocadiaceae.g__Candidatus_Brocadia	PC_combined	MS2	-0.340156770208101	0.537521151120039	77	77	0.531938090365618	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Helicobacter	PC_combined	MS2	0.131110195998676	0.135611949556427	77	77	0.342362549272256	0.924847694505353
k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales.f__Simkaniaceae.g__Simkania	PC_combined	MS2	0.291007735914594	0.351271750531454	77	77	0.415571032774747	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Regiella	PC_combined	MS2	-0.196509767477576	0.193299021034758	77	77	0.323317160973395	0.924847694505353
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Denitrobacterium	PC_combined	MS2	0.166276792928509	0.199840735492877	77	77	0.418185547051616	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Rheinheimera	PC_combined	MS2	-0.894211511351823	0.905779417866651	77	77	0.32995585225781	0.924847694505353
k__Bacteria.p__Deinococcus.Thermus.c__Deinococci.o__Thermales.f__Thermaceae.g__Thermus	PC_combined	MS2	-0.634039345794016	0.663030282142928	77	77	0.34522090432017	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfohalobiaceae.g__Desulfonatronospira	PC_combined	MS2	-0.00164175518903749	0.00203424492099492	77	77	0.424948932876797	0.924847694505353
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides	PC_combined	MS2	-0.138199154899928	0.308512810858976	77	77	0.656852055756643	0.924847694505353
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Leifsonia	PC_combined	MS2	1.12789039737916	0.54531456489662	77	77	0.0473373106223197	0.924847694505353
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Bacteriovoracaceae.g__Bacteriovorax	PC_combined	MS2	0.983560174056659	0.364871039914831	77	77	0.0106162490430683	0.924847694505353
k__Viruses.f__Nanoviridae.g__Nanovirus	PC_combined	MS2	6.54969621332499e-07	1.79469331536118e-06	77	77	0.73888826276787	0.938289952721017
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Tm4likevirus	PC_combined	MS2	-3.17789618462019e-06	9.54347290750885e-06	77	77	0.741069425048473	0.938289952721017
k__Viruses.f__Barnaviridae.g__Barnavirus	PC_combined	MS2	1.4968926035181e-07	3.05920914282866e-07	77	77	0.773022972412202	0.938289952721017
k__Viruses.f__Narnaviridae.g__Narnavirus	PC_combined	MS2	-0.000390532316082533	0.00115108854335108	77	77	0.736587071639461	0.938289952721017
k__Viroids.f__Pospiviroidae.g__Cocadviroid	PC_combined	MS2	1.06254729857334e-05	2.52392534336126e-05	77	77	0.676260328822863	0.938289952721017
k__Viruses.f__Papillomaviridae.g__Kappapapillomavirus	PC_combined	MS2	-1.19177980525565e-06	3.86171057310911e-06	77	77	0.758347968550277	0.938289952721017
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Nucleorhabdovirus	PC_combined	MS2	-1.33017103129894e-06	3.67701442232918e-06	77	77	0.719042545783376	0.938289952721017
k__Viruses.f__Caliciviridae.g__Norovirus	PC_combined	MS2	-2.20964261053996e-07	2.16184906415882e-07	77	77	0.726874398023999	0.938289952721017
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Bibersteinia	PC_combined	MS2	0.222529922607823	0.586462495503349	77	77	0.706673714193273	0.938289952721017
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Haematospirillum	PC_combined	MS2	-0.0983820946943857	0.267713168082408	77	77	0.715347151784452	0.938289952721017
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Kosakonia	PC_combined	MS2	-0.0861171228543622	0.291151816259338	77	77	0.769100240268331	0.938289952721017
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Williamsiaceae.g__Williamsia	PC_combined	MS2	-0.165521250107815	0.561979429954573	77	77	0.770278520458736	0.938289952721017
k__Bacteria.p__Spirochaetes.c__Spirochaetia.f__Leptospiraceae.g__Leptonema	PC_combined	MS2	-0.0583051940797538	0.184470144973972	77	77	0.753728045701233	0.938289952721017
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Gemmata	PC_combined	MS2	-0.0275183471533206	0.0880562700344568	77	77	0.75645797686375	0.938289952721017
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Meganema	PC_combined	MS2	0.119556651794163	0.375011295961291	77	77	0.751743349649829	0.938289952721017
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus	PC_combined	MS2	-0.0630063906996501	0.158714434924601	77	77	0.693671546475765	0.938289952721017
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oleiphilaceae.g__Oleiphilus	PC_combined	MS2	-0.0734420985869192	0.201620430201757	77	77	0.717796480110385	0.938289952721017
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Eudoraea	PC_combined	MS2	-0.0635058333672547	0.168091846952429	77	77	0.707734878979393	0.938289952721017
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Aquamicrobium	PC_combined	MS2	0.0664109150451263	0.198909000475366	77	77	0.740622851561191	0.938289952721017
