feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Viruses.f__Reoviridae.g__Dinovernavirus	Likely_combined	MS2	1.03811769415855e-06	2.11733174669065e-06	77	77	0.65567815945487	0.859046516655279
k__Viruses.f__Potyviridae.g__Poacevirus	Likely_combined	MS2	-1.34589033955098e-05	1.11626316682937e-05	77	77	0.235878622402219	0.859046516655279
k__Viruses.f__Iridoviridae.g__Megalocytivirus	Likely_combined	MS2	-1.76615018895206e-05	3.4954440127132e-05	77	77	0.61647090116754	0.859046516655279
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Tibrovirus	Likely_combined	MS2	5.49524321079084e-07	4.84150923098475e-07	77	77	0.51508634229888	0.859046516655279
k__Viruses.f__Papillomaviridae.g__Rhopapillomavirus	Likely_combined	MS2	2.31521032851278e-06	2.86000971161153e-06	77	77	0.468249080787851	0.859046516655279
k__Viruses.g__Varicosavirus	Likely_combined	MS2	-2.55957492514378e-05	2.14868265106137e-05	77	77	0.24147596166425	0.859046516655279
k__Viruses.f__Hepadnaviridae.g__Avihepadnavirus	Likely_combined	MS2	-3.20122058219195e-05	2.89449951226062e-05	77	77	0.276533103050696	0.859046516655279
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Bronlikevirus	Likely_combined	MS2	-1.09888092571945e-06	8.66148427180102e-07	77	77	0.363139451481787	0.859046516655279
k__Viroids.f__Pospiviroidae.g__Coleviroid	Likely_combined	MS2	-8.60249548166328e-05	9.67782400656489e-05	77	77	0.382048799957736	0.859046516655279
k__Viroids.f__Avsunviroidae.g__Pelamoviroid	Likely_combined	MS2	-2.0092924259992e-05	3.94669358867678e-05	77	77	0.613806221685014	0.859046516655279
k__Viruses.o__Caudovirales.f__Podoviridae.g__Bppunalikevirus	Likely_combined	MS2	-6.14822055382158e-06	1.33792403782031e-05	77	77	0.648607014417455	0.859046516655279
k__Viruses.f__Caliciviridae.g__Norovirus	Likely_combined	MS2	-3.46302801614951e-07	2.26406131015605e-07	77	77	0.676167556614244	0.859046516655279
k__Viruses.f__Leviviridae.g__Allolevivirus	Likely_combined	MS2	-6.41768999538481e-06	4.27932748127217e-06	77	77	0.141941646899077	0.859046516655279
k__Viroids.f__Pospiviroidae.g__Apscaviroid	Likely_combined	MS2	-1.34704927820496e-05	1.15371413278306e-05	77	77	0.250836557489421	0.859046516655279
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Pbiunalikevirus	Likely_combined	MS2	5.51049025552284e-06	4.38846928994521e-06	77	77	0.214056748072251	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Pragia	Likely_combined	MS2	-0.110291408672519	0.132996026377876	77	77	0.423467441806997	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Cronobacter	Likely_combined	MS2	-0.407992584893951	0.420682402718107	77	77	0.339698824641688	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Leeuwenhoekiella	Likely_combined	MS2	-0.0327156565023311	0.0610478772287748	77	77	0.595438072281473	0.859046516655279
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacterales_Family_III._Incertae_Sedis.g__Thermoanaerobacterium	Likely_combined	MS2	-0.526552332631933	0.342308350616902	77	77	0.134819703313017	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Bibersteinia	Likely_combined	MS2	0.262499323800217	0.59902795828926	77	77	0.664247875687631	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Hyphomonadaceae.g__Ponticaulis	Likely_combined	MS2	0.359842326232592	0.15103297714736	77	77	0.051165306947446	0.859046516655279
k__Bacteria.p__Deinococcus.Thermus.c__Deinococci.o__Thermales.f__Thermaceae.g__Meiothermus	Likely_combined	MS2	0.410394794213172	0.241816925181451	77	77	0.0980917010547273	0.859046516655279
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanocellales.f__Methanocellaceae.g__Methanocella	Likely_combined	MS2	-0.867510194448291	0.684047040711598	77	77	0.219077597827767	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Salinimicrobium	Likely_combined	MS2	-0.11348001289689	0.143537893775449	77	77	0.441242437292905	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Methylophilales.f__Methylophilaceae.g__Methylotenera	Likely_combined	MS2	-0.254175039615754	0.273560466949693	77	77	0.362366413323561	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Hyphomonadaceae.g__Oceanicaulis	Likely_combined	MS2	0.400987396268046	0.584656767522192	77	77	0.497181001724347	0.859046516655279
k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter	Likely_combined	MS2	0.212471859492195	0.13261597846205	77	77	0.118169432516849	0.859046516655279
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Chroococcidiopsis	Likely_combined	MS2	-0.122204540540501	0.129402891820261	77	77	0.373560668084828	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Arenitalea	Likely_combined	MS2	-0.00682690546045644	0.00445831200434843	77	77	0.134668587527091	0.859046516655279
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptomycetales.f__Streptomycetaceae.g__Streptomyces	Likely_combined	MS2	0.0864001439693998	0.225916453124507	77	77	0.704429532720295	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Joostella	Likely_combined	MS2	0.121652772191359	0.219350721029135	77	77	0.582583330586285	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Orbales.f__Orbaceae.g__Frischella	Likely_combined	MS2	-0.162909483824439	0.21143543772545	77	77	0.445899788535762	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Histophilus	Likely_combined	MS2	-0.220674515231186	0.15356909184391	77	77	0.159313914264134	0.859046516655279
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Synechocystis	Likely_combined	MS2	-1.00739546755833	0.505094200351284	77	77	0.0553264445606686	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Riesia	Likely_combined	MS2	0.143653559551888	0.223315941876005	77	77	0.524105779733682	0.859046516655279
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Viridibacillus	Likely_combined	MS2	0.213214028334122	0.387944318167005	77	77	0.585978710239291	0.859046516655279
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Prauserella	Likely_combined	MS2	0.449993210884701	0.562950608980899	77	77	0.429569767092652	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.g__Micavibrio	Likely_combined	MS2	0.847414751102893	0.554702192501903	77	77	0.135093265732402	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Lysobacter	Likely_combined	MS2	-0.251027627422827	0.284534393560107	77	77	0.383342959986698	0.859046516655279
k__Bacteria.g__Thermobaculum	Likely_combined	MS2	0.208856096084586	0.111993911585222	77	77	0.0703400324462137	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Pseudohongiella	Likely_combined	MS2	-0.110893617357404	0.090558817633255	77	77	0.230486465074389	0.859046516655279
k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Desulfurococcales.f__Desulfurococcaceae.g__Ignicoccus	Likely_combined	MS2	-0.197261525951242	0.197039151827145	77	77	0.323414283576741	0.859046516655279
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Enterorhabdus	Likely_combined	MS2	0.110083081987878	0.279618067019329	77	77	0.697604409381579	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Gynuella	Likely_combined	MS2	-0.0409191463547958	0.0610777171061899	77	77	0.507427252885446	0.859046516655279
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.g__Aneurinibacillus	Likely_combined	MS2	-0.503362322396567	0.397797825402218	77	77	0.213968865844748	0.859046516655279
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.g__Epulopiscium	Likely_combined	MS2	-0.306497462105425	0.292013889460918	77	77	0.300884536515241	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.g__Candidatus_Babela	Likely_combined	MS2	0.480049543501136	0.27694744355282	77	77	0.0916772713674268	0.859046516655279
k__Bacteria.p__Armatimonadetes.c__Fimbriimonadia.o__Fimbriimonadales.f__Fimbriimonadaceae.g__Fimbriimonas	Likely_combined	MS2	-0.660837763964437	0.748363635813589	77	77	0.383062982477293	0.859046516655279
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Calditerrivibrio	Likely_combined	MS2	-0.207375123779847	0.184025893980782	77	77	0.269431684107369	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Vitreoscilla	Likely_combined	MS2	0.76469524019417	0.405453817402446	77	77	0.067639129073621	0.859046516655279
k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Desulfurococcales.f__Pyrodictiaceae.g__Pyrolobus	Likely_combined	MS2	-0.591313619155851	0.331595116190159	77	77	0.0889903663682022	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Kosakonia	Likely_combined	MS2	-0.147757700394565	0.279180139120093	77	77	0.599905711053702	0.859046516655279
k__Bacteria.p__Verrucomicrobia.o__Methylacidiphilales.f__Methylacidiphilaceae.g__Methylacidiphilum	Likely_combined	MS2	0.290742979042406	0.371290540074375	77	77	0.438713336388728	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Magnetococcales.f__Magnetococcaceae.g__Magnetococcus	Likely_combined	MS2	-0.0887952219642627	0.14796158868707	77	77	0.562271605881759	0.859046516655279
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Tepidanaerobacter	Likely_combined	MS2	-0.35747761250289	0.349966915544755	77	77	0.314017404414066	0.859046516655279
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Williamsiaceae.g__Williamsia	Likely_combined	MS2	-0.385959171799535	0.579645489847738	77	77	0.509955829918274	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Nesiotobacter	Likely_combined	MS2	0.133289822266569	0.333251241742162	77	77	0.693623221367322	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Xanthomarina	Likely_combined	MS2	0.18603391609952	0.404612293151993	77	77	0.651890204379593	0.859046516655279
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Tessaracoccus	Likely_combined	MS2	-0.505244693437347	0.448158841342514	77	77	0.266889599097834	0.859046516655279
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Mesoaciditogales.f__Mesoaciditogaceae.g__Mesoaciditoga	Likely_combined	MS2	-0.00677731923588352	0.00470389026833481	77	77	0.158456448966747	0.859046516655279
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Sporomusaceae.g__Acetonema	Likely_combined	MS2	-0.302507783390741	0.665830958052141	77	77	0.652305166250411	0.859046516655279
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.g__Exiguobacterium	Likely_combined	MS2	0.353183151664017	0.175884488959952	77	77	0.0521030162252625	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Thalassomonas	Likely_combined	MS2	0.0282577854567136	0.0283341461686412	77	77	0.32659380671494	0.859046516655279
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Gemmata	Likely_combined	MS2	-0.0545280568664086	0.0885018930547093	77	77	0.55615971712783	0.859046516655279
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.g__Saccharibacillus	Likely_combined	MS2	-0.246469370337639	0.251431894819876	77	77	0.333558565822032	0.859046516655279
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Rubidibacter	Likely_combined	MS2	0.204704662543322	0.112019203240355	77	77	0.0759102876289975	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Arenibacter	Likely_combined	MS2	0.102263590733743	0.214595797763501	77	77	0.636559763006255	0.859046516655279
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Likely_combined	MS2	0.0975472901899422	0.173397024698656	77	77	0.57864730216918	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__Sunxiuqinia	Likely_combined	MS2	0.234204023772445	0.152290168528976	77	77	0.132641811806003	0.859046516655279
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacterales_Family_III._Incertae_Sedis.g__Caldicellulosiruptor	Likely_combined	MS2	0.084832080227119	0.156539322286401	77	77	0.593025977753922	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Leucothrix	Likely_combined	MS2	-0.144499111448676	0.195613313342135	77	77	0.465698533403155	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Meganema	Likely_combined	MS2	0.156963592194181	0.371319311698976	77	77	0.67508229371967	0.859046516655279
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Paeniclostridium	Likely_combined	MS2	-0.341941129146339	0.422855694560843	77	77	0.426878978730101	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus	Likely_combined	MS2	-0.0630033105305966	0.158714315503355	77	77	0.693685517292246	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oleiphilaceae.g__Oleiphilus	Likely_combined	MS2	-0.0999511723818587	0.201190852883288	77	77	0.622345789944388	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Marinagarivorans	Likely_combined	MS2	-0.0119908266931242	0.0105948809319637	77	77	0.265539968362351	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Brucellaceae.g__Brucella	Likely_combined	MS2	0.092462837182583	0.21950418894122	77	77	0.676046141656257	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Siansivirga	Likely_combined	MS2	0.162375334771223	0.199522447213392	77	77	0.437844096967526	0.859046516655279
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermodesulfobiaceae.g__Thermodesulfobium	Likely_combined	MS2	-0.118182236341235	0.143813104667804	77	77	0.416767636051016	0.859046516655279
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Rhodothermus	Likely_combined	MS2	-0.205863226694998	0.535717517788709	77	77	0.703148216034157	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Eudoraea	Likely_combined	MS2	-0.0635053057272104	0.168091844435188	77	77	0.707737187017133	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Balneatrix	Likely_combined	MS2	-0.0205937726611382	0.0213192076959596	77	77	0.341992219028802	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Salmonella	Likely_combined	MS2	0.083592720478331	0.181476030250839	77	77	0.647831837049657	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thioclava	Likely_combined	MS2	0.822222863171356	0.705194437728228	77	77	0.252980478525422	0.859046516655279
k__Bacteria.p__Tenericutes.c__Mollicutes.o__Mycoplasmatales.f__Mycoplasmataceae.g__Mycoplasma	Likely_combined	MS2	-0.122121815250118	0.193208301592071	77	77	0.531322708342495	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Leminorella	Likely_combined	MS2	-0.00253885421664934	0.00164723289595377	77	77	0.132222950927813	0.859046516655279
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Thermacetogenium	Likely_combined	MS2	-0.274471935404233	0.590028251840973	77	77	0.644649237641043	0.859046516655279
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Ornithinibacillus	Likely_combined	MS2	0.258061769054476	0.575629167556917	77	77	0.656542058967167	0.859046516655279
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Synergistes	Likely_combined	MS2	-0.121595693619035	0.173050575918104	77	77	0.487234015103515	0.859046516655279
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Carboxydothermus	Likely_combined	MS2	0.35366032743179	0.363486002356147	77	77	0.3374197139905	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfococcus	Likely_combined	MS2	0.272303001597207	0.501900112384278	77	77	0.590855016896002	0.859046516655279
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Candidatus_Brocadiales.f__Candidatus_Brocadiaceae.g__Candidatus_Brocadia	Likely_combined	MS2	-0.310417857612075	0.553415616285883	77	77	0.583278046480614	0.859046516655279
k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales.f__Simkaniaceae.g__Simkania	Likely_combined	MS2	0.391505229587247	0.334380500912717	77	77	0.250015215075699	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Regiella	Likely_combined	MS2	-0.181444649387436	0.190353439376403	77	77	0.346803545954722	0.859046516655279
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Denitrobacterium	Likely_combined	MS2	-0.419604068481948	0.210362084015403	77	77	0.0537617864689362	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Rheinheimera	Likely_combined	MS2	-0.641404198107057	0.909307608907813	77	77	0.485073075030783	0.859046516655279
k__Bacteria.p__Deinococcus.Thermus.c__Deinococci.o__Thermales.f__Thermaceae.g__Thermus	Likely_combined	MS2	-0.469731340447922	0.666456617961461	77	77	0.485395540716464	0.859046516655279
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfohalobiaceae.g__Desulfonatronospira	Likely_combined	MS2	-0.00261124805139813	0.00214116112409618	77	77	0.230605621609651	0.859046516655279
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides	Likely_combined	MS2	-0.489725535284097	0.296492917076272	77	77	0.107506829010033	0.859046516655279
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Leifsonia	Likely_combined	MS2	0.312552083389255	0.548805607113758	77	77	0.572522725246991	0.859046516655279
