feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Paeniglutamicibacter	Putative_combined	MS2	0.683400086012163	0.081976466459951	77	77	5.50260240947483e-10	1.1090517195227e-08
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halobellus	Putative_combined	MS2	0.685307788335411	0.0839712504652732	77	77	8.81260179491883e-10	1.1090517195227e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flaviramulus	Putative_combined	MS2	0.677124647049814	0.0816634820642364	77	1	5.8216950991794e-10	1.1090517195227e-08
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Cyclobacterium	Putative_combined	MS2	0.680991030580379	0.0807053819095524	77	77	4.32422775432966e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Gallionellales.f__Gallionellaceae.g__Sideroxydans	Putative_combined	MS2	0.680066173411308	0.0806961107579998	77	77	4.25969600951656e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Sediminibacillus	Putative_combined	MS2	0.688258585447384	0.0844359317589467	77	77	9.44692297001547e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Saccharospirillum	Putative_combined	MS2	0.675598869652942	0.0800725626870365	77	77	4.40819080587178e-10	1.1090517195227e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Robiginitalea	Putative_combined	MS2	0.682625169254295	0.0834544036180557	77	77	8.09834608154044e-10	1.1090517195227e-08
k__Bacteria.p__Thermodesulfobacteria.c__Thermodesulfobacteria.o__Thermodesulfobacteriales.f__Thermodesulfobacteriaceae.g__Caldimicrobium	Putative_combined	MS2	0.68505816786012	0.0823815245401305	77	77	5.96818465232723e-10	1.1090517195227e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Actinopolymorpha	Putative_combined	MS2	0.680724337688782	0.0810674697358679	77	77	4.58201191547778e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Candidatus_Phaeomarinobacter	Putative_combined	MS2	0.681869029770965	0.0821171924449098	77	77	5.79925417900993e-10	1.1090517195227e-08
k__Bacteria.p__Acidobacteria.c__Acidobacteriia.o__Acidobacteriales.f__Acidobacteriaceae.g__Candidatus_Koribacter	Putative_combined	MS2	0.683866128258059	0.0820999958284009	77	77	5.6401802809313e-10	1.1090517195227e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Dermabacteraceae.g__Helcobacillus	Putative_combined	MS2	0.682926465924808	0.0828823906214004	77	77	6.78308003243893e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Centipeda	Putative_combined	MS2	0.684959397299309	0.082062303864615	77	77	5.75952756323269e-10	1.1090517195227e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptosporangiales.f__Nocardiopsaceae.g__Allosalinactinospora	Putative_combined	MS2	0.684838352674462	0.0838976892753442	77	77	8.51134529147944e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Ponticoccus	Putative_combined	MS2	0.678426827690751	0.0807632738656143	77	77	4.38631895908646e-10	1.1090517195227e-08
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halogranum	Putative_combined	MS2	0.683843241597809	0.0847388029961105	77	77	1.12009490876403e-09	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Nautiliales.f__Nautiliaceae.g__Nautilia	Putative_combined	MS2	0.687881227786421	0.083597371604434	77	77	7.76963763201904e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Obesumbacterium	Putative_combined	MS2	0.680780180919037	0.0806877462864702	77	77	4.26293416814712e-10	1.1090517195227e-08
k__Bacteria.p__Aquificae.c__Aquificae.o__Desulfurobacteriales.f__Desulfurobacteriaceae.g__Thermovibrio	Putative_combined	MS2	0.686962987439865	0.0832579201538774	77	77	7.21920457048582e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aliiroseovarius	Putative_combined	MS2	0.685796204464139	0.0841804581061771	77	77	8.92461583353974e-10	1.1090517195227e-08
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Halobacterium	Putative_combined	MS2	0.687484309582273	0.0851724597906764	77	77	1.11459230294393e-09	1.1090517195227e-08
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.g__Thermosulfidibacter	Putative_combined	MS2	0.680746354266585	0.0806545764446712	77	77	4.25142853328115e-10	1.1090517195227e-08
k__Bacteria.p__Cyanobacteria.o__Stigonematales.g__Mastigocladopsis	Putative_combined	MS2	0.681035927973381	0.080721687301922	77	77	4.35333747371872e-10	1.1090517195227e-08
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Candidatus_Nitrosoarchaeum	Putative_combined	MS2	0.684092370838785	0.08439599223599	77	77	1.00755769374702e-09	1.1090517195227e-08
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Mesoaciditogales.f__Mesoaciditogaceae.g__Mesoaciditoga	Putative_combined	MS2	0.681458320076631	0.0810797777484479	77	77	4.56970348913264e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Wolinella	Putative_combined	MS2	0.687344614136165	0.0842947123520676	77	77	8.7333871576637e-10	1.1090517195227e-08
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Nitrosopumilus	Putative_combined	MS2	0.686508235942001	0.084388977442735	77	77	9.2386164046456e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Marinococcus	Putative_combined	MS2	0.686967626957745	0.0838082024895142	77	77	8.23688996405223e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfobacula	Putative_combined	MS2	0.684927570725401	0.082468429093272	77	77	6.09261419914977e-10	1.1090517195227e-08
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanoculleus	Putative_combined	MS2	0.688410531387778	0.0848247872464314	77	77	1.03683167629422e-09	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.g__Dasania	Putative_combined	MS2	0.679808945754684	0.0804498633414274	77	77	4.09493837081153e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Thermincola	Putative_combined	MS2	0.685526185759958	0.0822265286894285	77	77	5.09473227947314e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Shuttleworthia	Putative_combined	MS2	0.682753786362604	0.0812154621755294	77	77	4.72653456355327e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Methylophilales.f__Methylophilaceae.g__Methylovorus	Putative_combined	MS2	0.687115887874865	0.0838046653540166	77	77	7.6476422620436e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thalassobium	Putative_combined	MS2	0.687825003240997	0.0839601912459913	77	77	8.47081059923956e-10	1.1090517195227e-08
k__Bacteria.p__Chloroflexi.c__Thermomicrobia.o__Thermomicrobiales.f__Thermomicrobiaceae.g__Thermomicrobium	Putative_combined	MS2	0.686672874548083	0.0835074103243386	77	77	7.66965423053031e-10	1.1090517195227e-08
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Thermocrinis	Putative_combined	MS2	0.684611870139565	0.0845181910407174	77	77	1.02432650668701e-09	1.1090517195227e-08
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis	Putative_combined	MS2	0.68835079944757	0.08458303077991	77	77	9.78304059838282e-10	1.1090517195227e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Mesonia	Putative_combined	MS2	0.685766066391618	0.083061778879593	77	77	6.95769019363586e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Basfia	Putative_combined	MS2	0.686703400422306	0.0830713039981738	77	77	6.92401933647247e-10	1.1090517195227e-08
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Candidatus_Atelocyanobacterium	Putative_combined	MS2	0.685363357991179	0.0826748271125601	77	77	6.37168914060574e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum	Putative_combined	MS2	0.685175450004165	0.0847692464134755	77	77	1.07833190796098e-09	1.1090517195227e-08
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Coriobacterium	Putative_combined	MS2	0.68620021488741	0.0837099448291208	77	77	8.13329414046965e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Amphritea	Putative_combined	MS2	0.676355533372231	0.0799795147006349	77	77	4.13621363477213e-10	1.1090517195227e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flagellimonas	Putative_combined	MS2	0.688260533859623	0.0837240283784518	77	77	7.98559802335686e-10	1.1090517195227e-08
k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Solitalea	Putative_combined	MS2	0.680922095917087	0.0818498480630081	77	70	5.50224420273626e-10	1.1090517195227e-08
k__Archaea.p__Euryarchaeota.c__Thermoplasmata.o__Thermoplasmatales.f__Ferroplasmaceae.g__Ferroplasma	Putative_combined	MS2	0.688583869494724	0.0845372490353469	77	77	9.64980622601988e-10	1.1090517195227e-08
k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Thermoproteales.f__Thermoproteaceae.g__Vulcanisaeta	Putative_combined	MS2	0.6875953622385	0.0833730276333384	77	77	7.38939929011738e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Bermanella	Putative_combined	MS2	0.678034024663953	0.0801787823240496	77	77	4.14092960844107e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Afifella	Putative_combined	MS2	0.68041808789303	0.0817548678138963	77	77	5.43954542421091e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Rummeliibacillus	Putative_combined	MS2	0.684427049655508	0.0847827831252311	77	77	1.11116364925415e-09	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfurivibrio	Putative_combined	MS2	0.685994645037114	0.0834208713163264	77	77	7.56884382935046e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Salinibacillus	Putative_combined	MS2	0.686660624563564	0.0833032049653153	77	77	7.31127278951892e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Pseudobutyrivibrio	Putative_combined	MS2	0.685310887872247	0.0821303592120735	77	77	5.6802913860114e-10	1.1090517195227e-08
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Kosmotogales.f__Kosmotogaceae.g__Mesotoga	Putative_combined	MS2	0.68452178057451	0.0827371213442384	77	77	6.51948294676392e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Candidatus_Paracaedibacteraceae.g__Candidatus_Odyssella	Putative_combined	MS2	0.68645070184634	0.0837344188534531	77	77	8.12905693165084e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	Putative_combined	MS2	0.676169052136215	0.079798851960569	77	77	3.77749915867386e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma	Putative_combined	MS2	0.688276512919799	0.0844983633350894	77	77	9.59105362392843e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Leminorella	Putative_combined	MS2	0.683401172984965	0.0817886678997536	77	77	5.2726748294765e-10	1.1090517195227e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Terribacillus	Putative_combined	MS2	0.683791839378554	0.0841493031710863	77	77	9.49101356125238e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseibacterium	Putative_combined	MS2	0.685645392021824	0.0834400967672698	77	77	7.24790564869358e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Lacimicrobium	Putative_combined	MS2	0.68708282650644	0.0841794930378582	77	77	8.9636610985946e-10	1.1090517195227e-08
k__Bacteria.p__Chloroflexi.c__Ardenticatenia.o__Ardenticatenales.f__Ardenticatenaceae.g__Ardenticatena	Putative_combined	MS2	0.686222891372637	0.084579750654515	77	11	1.00763914460737e-09	1.1090517195227e-08
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Halostagnicola	Putative_combined	MS2	0.688301894356119	0.0843770270277404	77	77	9.31230671983823e-10	1.1090517195227e-08
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Adlercreutzia	Putative_combined	MS2	0.686413725894535	0.0831993420598292	77	77	7.14917969927696e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Candidatus_Photodesmus	Putative_combined	MS2	0.68756772000393	0.0832669486490732	77	77	7.22069705293849e-10	1.1090517195227e-08
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfohalobiaceae.g__Desulfonatronospira	Putative_combined	MS2	0.681358544647975	0.0810777842125762	77	77	4.57287710325239e-10	1.1090517195227e-08
