feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Viruses.o__Caudovirales.f__Myoviridae.g__Phikzlikevirus	Likely_combined	MS2	0.639728945383719	0.0846140277201724	77	77	6.16536687583114e-09	6.59228208931001e-08
k__Viruses.f__Orthomyxoviridae.g__Influenzavirus_C	Likely_combined	MS2	0.645194202706548	0.0858472187439948	77	77	7.01127135810007e-09	6.59228208931001e-08
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phi29likevirus	Likely_combined	MS2	0.645231186600809	0.0857696240255289	77	77	6.86159977052202e-09	6.59228208931001e-08
k__Viruses.f__Caulimoviridae.g__Cavemovirus	Likely_combined	MS2	0.645146998262766	0.0859040154262013	77	77	7.12724262877364e-09	6.59228208931001e-08
k__Viruses.f__Anelloviridae.g__Betatorquevirus	Likely_combined	MS2	0.645884351968089	0.0859748084067011	77	77	7.07166689904341e-09	6.59228208931001e-08
k__Viruses.f__Caulimoviridae.g__Caulimovirus	Likely_combined	MS2	0.645261213481047	0.0859024479627969	77	77	7.09533437122249e-09	6.59228208931001e-08
k__Viruses.f__Parvoviridae.g__Protoparvovirus	Likely_combined	MS2	0.645170512061716	0.0858689535962266	77	77	7.05661235391826e-09	6.59228208931001e-08
k__Viruses.f__Bromoviridae.g__Alfamovirus	Likely_combined	MS2	0.645218103896529	0.0857933221392822	77	77	6.90690301815812e-09	6.59228208931001e-08
k__Viruses.o__Caudovirales.f__Podoviridae.g__Sp6likevirus	Likely_combined	MS2	0.643409147729882	0.0850320600913366	77	77	6.03465776106998e-09	6.59228208931001e-08
k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus	Likely_combined	MS2	0.637026928163691	0.0825328979056623	77	77	3.86948230461684e-09	6.59228208931001e-08
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Allexivirus	Likely_combined	MS2	0.645113745020344	0.085780881879186	77	77	6.91067280127962e-09	6.59228208931001e-08
k__Viruses.f__Parvoviridae.g__Ambidensovirus	Likely_combined	MS2	0.645115690892208	0.0858348581311904	77	77	7.00806080475563e-09	6.59228208931001e-08
k__Viruses.o__Picornavirales.f__Secoviridae.g__Comovirus	Likely_combined	MS2	0.644637232281116	0.0857488925442902	77	77	6.97032260006098e-09	6.59228208931001e-08
k__Viruses.f__Bromoviridae.g__Ilarvirus	Likely_combined	MS2	0.645135614659836	0.0857816826115596	77	77	6.90660526116447e-09	6.59228208931001e-08
k__Viruses.f__Narnaviridae.g__Narnavirus	Likely_combined	MS2	0.646557416785444	0.0858626203261706	77	77	6.70568780450924e-09	6.59228208931001e-08
k__Viruses.f__Totiviridae.g__Totivirus	Likely_combined	MS2	0.645202744756568	0.0858529249213098	77	77	7.01913090535038e-09	6.59228208931001e-08
k__Viruses.f__Potyviridae.g__Tritimovirus	Likely_combined	MS2	0.645221289153223	0.0858558944639153	77	77	7.02001019834264e-09	6.59228208931001e-08
k__Viruses.f__Papillomaviridae.g__Dyopipapillomavirus	Likely_combined	MS2	0.645182639165647	0.0858109690404941	77	77	6.9479767297274e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Siccibacter	Likely_combined	MS2	0.644019959926639	0.0828982914538741	77	77	3.31494351713956e-09	6.59228208931001e-08
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Neosynechococcus	Likely_combined	MS2	0.645527190360416	0.0840210683587499	77	77	4.2668580928947e-09	6.59228208931001e-08
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Dolichospermum	Likely_combined	MS2	0.647895963513531	0.0850020394914452	77	77	5.09674345280471e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Hyphomonadaceae.g__Ponticaulis	Likely_combined	MS2	0.857252809438723	0.10799185459392	77	77	1.6577522817982e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Altibacter	Likely_combined	MS2	0.644108566921199	0.0846579130186131	77	77	5.32883580509198e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Thermoplasmata.o__Methanomassiliicoccales.f__Methanomassiliicoccaceae.g__Candidatus_Methanomethylophilus	Likely_combined	MS2	0.644930544124475	0.0850505441017589	77	77	5.74234046615236e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Nitritalea	Likely_combined	MS2	0.64056177837648	0.0829806651496674	77	77	3.84799900635323e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Mangrovibacter	Likely_combined	MS2	0.64276866485096	0.084539064819171	77	77	5.41777837777445e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Thalassotalea	Likely_combined	MS2	0.634824598578581	0.0816573417262884	77	77	3.28466930433133e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter	Likely_combined	MS2	0.641342536712037	0.084041726477024	77	77	4.99235221886647e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Reinekea	Likely_combined	MS2	0.631741656801747	0.0801639425384044	77	77	2.38775738098917e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Natronomonas	Likely_combined	MS2	0.649745836235279	0.0863808400400603	77	77	6.85067766632274e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natronobacterium	Likely_combined	MS2	0.639107413579912	0.0848577472956987	77	75	6.72433081026094e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfospira	Likely_combined	MS2	0.642883248161728	0.084402819011751	77	77	5.20260580777426e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Arenitalea	Likely_combined	MS2	0.645507492973391	0.0837090301103125	77	77	3.92299434735541e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Thermoactinomycetaceae.g__Shimazuella	Likely_combined	MS2	0.645231436880673	0.0840387711114032	77	77	4.33427025265861e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gaetbulibacter	Likely_combined	MS2	0.642571447308245	0.0849526215593271	77	77	6.08948429861753e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Basilea	Likely_combined	MS2	0.647223384451484	0.0842379793179473	77	77	4.25482853463359e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Alicyclobacillaceae.g__Effusibacillus	Likely_combined	MS2	0.647018848736008	0.0845194318875244	77	77	4.62410242629225e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Chitinibacter	Likely_combined	MS2	0.647978365595199	0.0839783971831281	77	77	3.85960296203307e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanoregulaceae.g__Methanolinea	Likely_combined	MS2	0.647703862973639	0.0862071634753627	77	77	7.04111895455657e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanolacinia	Likely_combined	MS2	0.647001874009454	0.0826521838662035	77	65	2.77513576817815e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Methanococci.o__Methanococcales.f__Methanocaldococcaceae.g__Methanotorris	Likely_combined	MS2	0.642485949530476	0.082941948707618	77	3	3.54833884291506e-09	6.59228208931001e-08
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Myxosarcina	Likely_combined	MS2	0.639907291539405	0.0839833387636607	77	77	5.17626934211837e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Gayadomonas	Likely_combined	MS2	0.64628620043191	0.0845003777336552	77	77	4.72437398191348e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae.g__Methylomarinum	Likely_combined	MS2	0.630579710656595	0.0808632015221448	77	77	3.10826373172749e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Jeotgalibacillus	Likely_combined	MS2	0.647176730737397	0.0856401812971883	77	77	6.18913532544236e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Zymobacter	Likely_combined	MS2	0.633688770197394	0.0809437094361565	77	77	2.79519833487762e-09	6.59228208931001e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Paeniglutamicibacter	Likely_combined	MS2	0.642565840885805	0.0827328137635336	77	77	3.33936392651091e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halobellus	Likely_combined	MS2	0.649335641465511	0.0851792525680029	77	77	5.07365578730898e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flaviramulus	Likely_combined	MS2	0.644093476614226	0.0820556145415137	77	1	2.61193921268088e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Cyclobacterium	Likely_combined	MS2	0.632340267472129	0.0816707348500248	77	77	3.61345834472584e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Gallionellales.f__Gallionellaceae.g__Sideroxydans	Likely_combined	MS2	0.640127001753145	0.0812194110720399	77	77	2.38438614142064e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Sediminibacillus	Likely_combined	MS2	0.644584363055151	0.0856380274273909	77	77	6.78459698818378e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Piscirickettsiaceae.g__Thioalkalimicrobium	Likely_combined	MS2	0.801456946167046	0.105054135755012	77	77	4.99266600953811e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Saccharospirillum	Likely_combined	MS2	0.633338264118655	0.0814193138221042	77	77	3.20462473832707e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Robiginitalea	Likely_combined	MS2	0.647877098149831	0.084415457962646	77	77	4.35986343764379e-09	6.59228208931001e-08
k__Bacteria.p__Thermodesulfobacteria.c__Thermodesulfobacteria.o__Thermodesulfobacteriales.f__Thermodesulfobacteriaceae.g__Caldimicrobium	Likely_combined	MS2	0.640081928021298	0.0832885350891438	77	77	4.26074213444832e-09	6.59228208931001e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Actinopolymorpha	Likely_combined	MS2	0.642504076734555	0.0816400555105795	77	77	2.46223832512828e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Candidatus_Phaeomarinobacter	Likely_combined	MS2	0.647620244436503	0.082980064846349	77	77	2.97213707403843e-09	6.59228208931001e-08
k__Bacteria.p__Acidobacteria.c__Acidobacteriia.o__Acidobacteriales.f__Acidobacteriaceae.g__Candidatus_Koribacter	Likely_combined	MS2	0.642074772763234	0.0828891596387637	77	77	3.55028994488164e-09	6.59228208931001e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Dermabacteraceae.g__Helcobacillus	Likely_combined	MS2	0.649621052034195	0.0839715038401933	77	77	3.62934130917533e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Centipeda	Likely_combined	MS2	0.637093525979657	0.0840235132181568	77	77	5.73684105215629e-09	6.59228208931001e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptosporangiales.f__Nocardiopsaceae.g__Allosalinactinospora	Likely_combined	MS2	0.650380885909553	0.0851693204083962	77	77	4.87429716944394e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Ponticoccus	Likely_combined	MS2	0.645824325154101	0.0813428968749989	77	77	1.99934523503997e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halogranum	Likely_combined	MS2	0.647198427956758	0.0857593695493773	77	77	6.38010569651241e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Nautiliales.f__Nautiliaceae.g__Nautilia	Likely_combined	MS2	0.639385657143998	0.0848012125685562	77	77	6.55901973592718e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Obesumbacterium	Likely_combined	MS2	0.635673682658219	0.0814007838593851	77	77	2.96057039834926e-09	6.59228208931001e-08
k__Bacteria.p__Aquificae.c__Aquificae.o__Desulfurobacteriales.f__Desulfurobacteriaceae.g__Thermovibrio	Likely_combined	MS2	0.640453769110222	0.0843383155407892	77	77	5.58182576049463e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Alkalilimnicola	Likely_combined	MS2	0.631422217538643	0.0834842931275303	77	77	6.05404463274847e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aliiroseovarius	Likely_combined	MS2	0.651337115672861	0.0855812198462238	77	77	5.25317518141108e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Halobacterium	Likely_combined	MS2	0.65209831392941	0.0867548792263151	77	77	6.9434890208445e-09	6.59228208931001e-08
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.g__Thermosulfidibacter	Likely_combined	MS2	0.634466475942967	0.0814361186590493	77	77	3.12623363265109e-09	6.59228208931001e-08
k__Bacteria.p__Cyanobacteria.o__Stigonematales.g__Mastigocladopsis	Likely_combined	MS2	0.631500503952931	0.0817598813852741	77	77	3.81858417566517e-09	6.59228208931001e-08
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Candidatus_Nitrosoarchaeum	Likely_combined	MS2	0.648221013105807	0.0854888590254903	77	77	5.73025065913562e-09	6.59228208931001e-08
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Mesoaciditogales.f__Mesoaciditogaceae.g__Mesoaciditoga	Likely_combined	MS2	0.639985188262077	0.081698094169815	77	77	2.74737224766171e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Wolinella	Likely_combined	MS2	0.653695011592286	0.0859549029870106	77	77	5.32906672481944e-09	6.59228208931001e-08
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Nitrosopumilus	Likely_combined	MS2	0.652063353896038	0.0858880178043862	77	77	5.54915213230117e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Marinococcus	Likely_combined	MS2	0.644622908961008	0.0848926264810793	77	77	5.56815478367199e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfobacula	Likely_combined	MS2	0.641539329039359	0.0833460357444868	77	77	4.10469433079497e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanoculleus	Likely_combined	MS2	0.646315730917962	0.0860891545340646	77	77	7.17367823374418e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.g__Dasania	Likely_combined	MS2	0.635867287628889	0.0810821487624595	77	77	2.68395833239391e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Thermincola	Likely_combined	MS2	0.656041528829697	0.0839267897480958	77	77	2.84138650791238e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Shuttleworthia	Likely_combined	MS2	0.633276569462113	0.0822529154703989	77	77	4.10651945554466e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Methylophilales.f__Methylophilaceae.g__Methylovorus	Likely_combined	MS2	0.654448106716123	0.085496389675265	77	77	4.59781041314425e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Thalassobium	Likely_combined	MS2	0.642767591093353	0.0851028437842441	77	77	6.2912675848851e-09	6.59228208931001e-08
k__Bacteria.p__Chloroflexi.c__Thermomicrobia.o__Thermomicrobiales.f__Thermomicrobiaceae.g__Thermomicrobium	Likely_combined	MS2	0.643736112728412	0.0845483882787405	77	77	5.24527161888506e-09	6.59228208931001e-08
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Thermocrinis	Likely_combined	MS2	0.648778813586831	0.0856826091623864	77	77	5.91072300175253e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Ectothiorhodospiraceae.g__Arhodomonas	Likely_combined	MS2	1.04273975924907	0.122115434037696	77	76	4.55979059419516e-10	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis	Likely_combined	MS2	0.645140909707433	0.085805884506374	77	77	6.948890238017e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Mesonia	Likely_combined	MS2	0.643474422610905	0.0840198355153062	77	77	4.59463055555107e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Basfia	Likely_combined	MS2	0.639798191944169	0.0841415749718052	77	77	5.42240908795749e-09	6.59228208931001e-08
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Candidatus_Atelocyanobacterium	Likely_combined	MS2	0.641744236470502	0.0835884575728352	77	77	4.35215984616269e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Thalassolituus	Likely_combined	MS2	0.630859275447898	0.0810603894821597	77	77	3.20408657129015e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum	Likely_combined	MS2	0.649187628115597	0.0860014070857389	77	77	6.33200184304042e-09	6.59228208931001e-08
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Coriobacterium	Likely_combined	MS2	0.64604046236097	0.0847754964934491	77	77	5.1298431976339e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Amphritea	Likely_combined	MS2	0.631721504945341	0.0810614523815125	77	77	3.16736005110807e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Marinagarivorans	Likely_combined	MS2	0.637395819142531	0.0800676631432422	77	22	1.88717361334311e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flagellimonas	Likely_combined	MS2	0.638682483444435	0.0849950952528482	77	77	7.07886781656800e-09	6.59228208931001e-08
k__Bacteria.p__Bacteroidetes.c__Sphingobacteriia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Solitalea	Likely_combined	MS2	0.648097877156245	0.0827029076941396	77	70	2.70351457368202e-09	6.59228208931001e-08
k__Archaea.p__Euryarchaeota.c__Thermoplasmata.o__Thermoplasmatales.f__Ferroplasmaceae.g__Ferroplasma	Likely_combined	MS2	0.644127398140759	0.0857640350470324	77	77	7.12645178724808e-09	6.59228208931001e-08
k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Thermoproteales.f__Thermoproteaceae.g__Vulcanisaeta	Likely_combined	MS2	0.638423961860223	0.0845817440308371	77	77	6.40618923702087e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Bermanella	Likely_combined	MS2	0.632417695713292	0.0813560353257236	77	77	3.34513623920989e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Afifella	Likely_combined	MS2	0.648570706118949	0.0826269320111347	77	77	2.60108246724142e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Rummeliibacillus	Likely_combined	MS2	0.64800177237918	0.0858926639239027	77	77	6.42002965160381e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfurivibrio	Likely_combined	MS2	0.645206148705632	0.0844373116128113	77	77	4.82891402834316e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Salinibacillus	Likely_combined	MS2	0.642154209337111	0.0843344092478472	77	77	5.24427382025229e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Pseudobutyrivibrio	Likely_combined	MS2	0.633502397272697	0.0834018303521975	77	77	5.57928139134878e-09	6.59228208931001e-08
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Kosmotogales.f__Kosmotogaceae.g__Mesotoga	Likely_combined	MS2	0.644977201242757	0.083629931120251	77	77	3.91395870794687e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Candidatus_Paracaedibacteraceae.g__Candidatus_Odyssella	Likely_combined	MS2	0.645783771190669	0.0848091977013004	77	77	5.22379908431093e-09	6.59228208931001e-08
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	Likely_combined	MS2	0.636743747445087	0.0801802574085399	77	77	1.99905097595107e-09	6.59228208931001e-08
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Balneatrix	Likely_combined	MS2	0.629379028059104	0.08075153849417	77	77	3.21299231880059e-09	6.59228208931001e-08
