feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Viruses.f__Retroviridae.g__Lentivirus	Putative_combined	MS2	0.543165471832421	0.0772769882520173	77	77	3.39238422795986e-08	4.75183221858077e-07
k__Viruses.f__Luteoviridae.g__Polerovirus	Putative_combined	MS2	0.543729651543725	0.0780489501032414	77	75	4.0564938779643e-08	4.75183221858077e-07
k__Viruses.f__Geminiviridae.g__Begomovirus	Putative_combined	MS2	0.54338723209346	0.0779139469727369	77	72	3.96010990231248e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Andromedalikevirus	Putative_combined	MS2	0.54245366316732	0.0771414837375182	77	65	3.3471474372613e-08	4.75183221858077e-07
k__Viruses.f__Iridoviridae.g__Lymphocystivirus	Putative_combined	MS2	0.542143794808344	0.0779041169540837	77	72	4.08824951508325e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Myoviridae.g__Twortlikevirus	Putative_combined	MS2	0.54378781430521	0.0778933529558509	77	75	3.89516192232889e-08	4.75183221858077e-07
k__Viruses.o__Picornavirales.f__Secoviridae.g__Cheravirus	Putative_combined	MS2	0.544087808559316	0.0779509317504857	77	67	3.91877043163627e-08	4.75183221858077e-07
k__Viruses.o__Ligamenvirales.f__Rudiviridae.g__Rudivirus	Putative_combined	MS2	0.543470253483013	0.0777409985435878	77	77	3.78271672561332e-08	4.75183221858077e-07
k__Viruses.f__Closteroviridae.g__Ampelovirus	Putative_combined	MS2	0.542825930888716	0.0775859766365162	77	77	3.7049935197925e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Phietalikevirus	Putative_combined	MS2	0.543853604988926	0.07824416461907	77	77	4.2440696350665e-08	4.75183221858077e-07
k__Viruses.f__Papillomaviridae.g__Gammapapillomavirus	Putative_combined	MS2	0.54180868291408	0.0764900766926029	77	75	2.88782377007239e-08	4.75183221858077e-07
k__Viruses.f__Bunyaviridae.g__Hantavirus	Putative_combined	MS2	0.544580925197732	0.0779836069864241	77	34	3.89560217177778e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Sfi21dtunalikevirus	Putative_combined	MS2	0.543911130342316	0.0784248444464845	77	77	4.43151891197657e-08	4.75183221858077e-07
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Foveavirus	Putative_combined	MS2	0.543543165733469	0.0779826049060496	77	77	4.01066807494574e-08	4.75183221858077e-07
k__Viruses.f__Virgaviridae.g__Pecluvirus	Putative_combined	MS2	0.544916956736791	0.0784989909321756	77	61	4.38967245988158e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Skunalikevirus	Putative_combined	MS2	0.542147754652678	0.0775287804090097	77	77	3.72252645057836e-08	4.75183221858077e-07
k__Viruses.o__Tymovirales.f__Tymoviridae.g__Marafivirus	Putative_combined	MS2	0.542191669177344	0.0772040462803141	77	12	3.42664839941968e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Myoviridae.g__Phikzlikevirus	Putative_combined	MS2	0.542270438215249	0.0765100828445254	77	77	2.86399324863674e-08	4.75183221858077e-07
k__Viruses.f__Orthomyxoviridae.g__Influenzavirus_C	Putative_combined	MS2	0.543670524306764	0.0780250512907282	77	77	4.03862922163549e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phi29likevirus	Putative_combined	MS2	0.543538799756198	0.0779643381291929	77	77	3.99311929303245e-08	4.75183221858077e-07
k__Viruses.f__Tectiviridae.g__Tectivirus	Putative_combined	MS2	0.543836885767625	0.0781449203976848	77	76	4.14252959052888e-08	4.75183221858077e-07
k__Viruses.f__Caulimoviridae.g__Cavemovirus	Putative_combined	MS2	0.543764445864969	0.0780698647993797	77	77	4.07363584233421e-08	4.75183221858077e-07
k__Viruses.f__Anelloviridae.g__Betatorquevirus	Putative_combined	MS2	0.543732727193726	0.0781858428637868	77	76	4.19669514882893e-08	4.75183221858077e-07
k__Viruses.f__Caulimoviridae.g__Caulimovirus	Putative_combined	MS2	0.543739949006698	0.0780778872815455	77	77	4.08476108728451e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Myoviridae.g__Pbunalikevirus	Putative_combined	MS2	0.543517323431677	0.0778452743008462	77	77	3.87814589372374e-08	4.75183221858077e-07
k__Viruses.f__Reoviridae.g__Phytoreovirus	Putative_combined	MS2	0.543630619234266	0.0782407817993982	77	76	4.26664240378255e-08	4.75183221858077e-07
k__Viruses.f__Bromoviridae.g__Alfamovirus	Putative_combined	MS2	0.543581885155995	0.0779829664877032	77	77	4.00677382745334e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Podoviridae.g__Sp6likevirus	Putative_combined	MS2	0.542661907395088	0.0771988408026181	77	77	3.37625371834611e-08	4.75183221858077e-07
k__Viruses.f__Sphaerolipoviridae.g__Gammasphaerolipovirus	Putative_combined	MS2	0.543750935756438	0.0780758841563218	77	76	4.08120390600227e-08	4.75183221858077e-07
k__Viruses.f__Flaviviridae.g__Pegivirus	Putative_combined	MS2	0.543680597515903	0.0780329008460588	77	77	4.04598023414255e-08	4.75183221858077e-07
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Vesiculovirus	Putative_combined	MS2	0.543707028144222	0.0779370367394817	77	76	3.9473046853813e-08	4.75183221858077e-07
k__Viruses.o__Mononegavirales.f__Rhabdoviridae.g__Lyssavirus	Putative_combined	MS2	0.54357112375198	0.0779445087368816	77	77	3.96944037503726e-08	4.75183221858077e-07
k__Viruses.f__Hepadnaviridae.g__Orthohepadnavirus	Putative_combined	MS2	0.538314030142495	0.0745846240054395	77	71	1.95422345422968e-08	4.75183221858077e-07
k__Viruses.o__Tymovirales.f__Alphaflexiviridae.g__Allexivirus	Putative_combined	MS2	0.543578378739736	0.0779638039791471	77	77	3.98812829168545e-08	4.75183221858077e-07
k__Viruses.f__Parvoviridae.g__Ambidensovirus	Putative_combined	MS2	0.543661327696049	0.0780093313743099	77	77	4.02436982898881e-08	4.75183221858077e-07
k__Viruses.o__Picornavirales.f__Secoviridae.g__Comovirus	Putative_combined	MS2	0.543607541367963	0.0779002634105293	77	77	3.92243504738802e-08	4.75183221858077e-07
k__Viruses.g__Polemovirus	Putative_combined	MS2	0.54375878531432	0.0780861960286771	77	77	4.09105345799604e-08	4.75183221858077e-07
k__Viruses.f__Leviviridae.g__Levivirus	Putative_combined	MS2	0.543493272485431	0.0778082767303203	77	77	3.84492844073715e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phieco32likevirus	Putative_combined	MS2	0.543694611912356	0.0780414678330677	77	77	4.0535323023231e-08	4.75183221858077e-07
k__Viruses.f__Reoviridae.g__Aquareovirus	Putative_combined	MS2	0.543679855200205	0.0780370154922289	77	77	4.04985883911699e-08	4.75183221858077e-07
k__Viruses.f__Bromoviridae.g__Ilarvirus	Putative_combined	MS2	0.543578994551672	0.0779659962143581	77	77	3.98997043332257e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Phic3unalikevirus	Putative_combined	MS2	0.543694338047334	0.0780462821858991	77	77	4.05794220686635e-08	4.75183221858077e-07
k__Viruses.f__Narnaviridae.g__Narnavirus	Putative_combined	MS2	0.543412313678874	0.0781403054763115	77	77	4.18676671516001e-08	4.75183221858077e-07
k__Viruses.f__Totiviridae.g__Totivirus	Putative_combined	MS2	0.543672238490693	0.0780317375427607	77	77	4.04585244523636e-08	4.75183221858077e-07
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Chilikevirus	Putative_combined	MS2	0.543531559696072	0.0780599297680954	77	77	4.09026786900371e-08	4.75183221858077e-07
k__Viruses.f__Potyviridae.g__Tritimovirus	Putative_combined	MS2	0.543674421765543	0.0780356309666628	77	77	4.04939920446568e-08	4.75183221858077e-07
k__Viroids.f__Pospiviroidae.g__Coleviroid	Putative_combined	MS2	0.543639544744398	0.0780049379073164	77	77	4.02229275478357e-08	4.75183221858077e-07
k__Viruses.f__Papillomaviridae.g__Dyopipapillomavirus	Putative_combined	MS2	0.543611088350248	0.0779945177565046	77	77	4.01516015542609e-08	4.75183221858077e-07
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Neosynechococcus	Putative_combined	MS2	0.540541310268372	0.0765284898375294	77	76	3.02525865164307e-08	4.75183221858077e-07
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Dolichospermum	Putative_combined	MS2	0.541652083718967	0.0775010580525479	77	4	3.74832035692868e-08	4.75183221858077e-07
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Altibacter	Putative_combined	MS2	0.541944148781673	0.076946328049658	77	43	3.2317623376106e-08	4.75183221858077e-07
k__Archaea.p__Euryarchaeota.c__Thermoplasmata.o__Methanomassiliicoccales.f__Methanomassiliicoccaceae.g__Candidatus_Methanomethylophilus	Putative_combined	MS2	0.542452269252294	0.0773375823620587	77	76	3.51735871443451e-08	4.75183221858077e-07
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Nitritalea	Putative_combined	MS2	0.539262229694914	0.0752802080664969	77	75	2.27723556913085e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Mangrovibacter	Putative_combined	MS2	0.541928066699423	0.0767365044931333	77	77	3.06537480609265e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter	Putative_combined	MS2	0.541211395916671	0.0762022897474218	77	75	2.72921567606682e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfospira	Putative_combined	MS2	0.541683257893526	0.0766340293877973	77	70	3.00719717908139e-08	4.75183221858077e-07
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Arenitalea	Putative_combined	MS2	0.539961687237816	0.07627005032733	77	26	2.87951181593229e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Thermoactinomycetaceae.g__Shimazuella	Putative_combined	MS2	0.54064564507464	0.076519799956703	77	59	3.00898682634824e-08	4.75183221858077e-07
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gaetbulibacter	Putative_combined	MS2	0.542640277152292	0.0770589822368421	77	50	3.25984561100127e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Basilea	Putative_combined	MS2	0.540505578374708	0.0768200619201596	77	77	3.26021497659172e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Alicyclobacillaceae.g__Effusibacillus	Putative_combined	MS2	0.541071291255236	0.077041194373846	77	75	3.3930273449834e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Chitinibacter	Putative_combined	MS2	0.539789721115966	0.0766464249563079	77	64	3.1947511408464e-08	4.75183221858077e-07
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Myxosarcina	Putative_combined	MS2	0.541185531511267	0.0760175497287739	77	53	2.60412897988917e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Gayadomonas	Putative_combined	MS2	0.541225731481287	0.0769775227029501	77	65	3.32466651628707e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Jeotgalibacillus	Putative_combined	MS2	0.542912444058677	0.0779941592439295	77	7	4.09337183680845e-08	4.75183221858077e-07
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halobellus	Putative_combined	MS2	0.54149835938022	0.0777286923262465	77	77	3.98253988262711e-08	4.75183221858077e-07
k__Archaea.p__Euryarchaeota.c__Archaeoglobi.o__Archaeoglobales.f__Archaeoglobaceae.g__Ferroglobus	Putative_combined	MS2	0.543686094120985	0.0769681629944163	77	5	3.09197100396391e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Sediminibacillus	Putative_combined	MS2	0.543449520189205	0.0778018659380044	77	75	3.84354072076329e-08	4.75183221858077e-07
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanohalobium	Putative_combined	MS2	0.542900770659891	0.0774803224020747	77	68	3.60043446842218e-08	4.75183221858077e-07
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Robiginitalea	Putative_combined	MS2	0.540629575218337	0.0770062149112086	77	77	3.40502071737452e-08	4.75183221858077e-07
k__Bacteria.p__Thermodesulfobacteria.c__Thermodesulfobacteria.o__Thermodesulfobacteriales.f__Thermodesulfobacteriaceae.g__Caldimicrobium	Putative_combined	MS2	0.539895723263121	0.075478369669491	77	16	2.35254524742634e-08	4.75183221858077e-07
k__Bacteria.p__Acidobacteria.c__Acidobacteriia.o__Acidobacteriales.f__Acidobacteriaceae.g__Candidatus_Koribacter	Putative_combined	MS2	0.538943382378999	0.0753420256760951	77	77	2.33922985326032e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Centipeda	Putative_combined	MS2	0.538989971708539	0.0744797898591322	77	71	1.87271129335295e-08	4.75183221858077e-07
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptosporangiales.f__Nocardiopsaceae.g__Allosalinactinospora	Putative_combined	MS2	0.541071810949017	0.0777695619542997	77	77	4.07028662384908e-08	4.75183221858077e-07
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halogranum	Putative_combined	MS2	0.543097157526135	0.0780967020701751	77	77	4.17780001869694e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Nautiliales.f__Nautiliaceae.g__Nautilia	Putative_combined	MS2	0.542581875465846	0.0766271362583681	77	5	2.92481269379316e-08	4.75183221858077e-07
k__Bacteria.p__Aquificae.c__Aquificae.o__Desulfurobacteriales.f__Desulfurobacteriaceae.g__Thermovibrio	Putative_combined	MS2	0.54178044582486	0.0763583628501213	77	77	2.79411682761803e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aliiroseovarius	Putative_combined	MS2	0.541398701135046	0.0781590224527729	77	75	4.4405790071634e-08	4.75183221858077e-07
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Candidatus_Nitrosoarchaeum	Putative_combined	MS2	0.542380055424015	0.0779307769082168	77	67	4.08862962684392e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Marinococcus	Putative_combined	MS2	0.542247373009663	0.0771820245149958	77	77	3.40153621703205e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfobacula	Putative_combined	MS2	0.539909032885419	0.075659115509613	77	7	2.46458945755708e-08	4.75183221858077e-07
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanoculleus	Putative_combined	MS2	0.543815224619336	0.0783150606178425	77	77	4.32416241597713e-08	4.75183221858077e-07
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Aquifex	Putative_combined	MS2	0.54181794970883	0.0766654194290908	77	75	3.01948737764823e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Shuttleworthia	Putative_combined	MS2	0.537131821743214	0.0739703129387781	77	28	1.72685997292246e-08	4.75183221858077e-07
k__Bacteria.p__Chloroflexi.c__Thermomicrobia.o__Thermomicrobiales.f__Thermomicrobiaceae.g__Thermomicrobium	Putative_combined	MS2	0.54181478805544	0.0768258705461133	77	77	3.14615433647348e-08	4.75183221858077e-07
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Thermocrinis	Putative_combined	MS2	0.542525828596471	0.0781281133648342	77	58	4.27676311641455e-08	4.75183221858077e-07
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanofollis	Putative_combined	MS2	0.543614991888134	0.0779880810977597	77	77	4.00841007125704e-08	4.75183221858077e-07
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Mesonia	Putative_combined	MS2	0.540928982144616	0.0763699694400922	77	46	2.8727878046319e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Basfia	Putative_combined	MS2	0.541465764400125	0.0761335067492206	77	77	2.66126487096305e-08	4.75183221858077e-07
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Candidatus_Atelocyanobacterium	Putative_combined	MS2	0.540352950629128	0.075872942651488	77	37	2.57076907705862e-08	4.75183221858077e-07
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Coriobacterium	Putative_combined	MS2	0.54176798443761	0.0771878825869973	77	77	3.45291416657203e-08	4.75183221858077e-07
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Haloplanus	Putative_combined	MS2	0.543327342297538	0.0778902918397134	77	77	3.94300995917565e-08	4.75183221858077e-07
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flagellimonas	Putative_combined	MS2	0.542891463084656	0.0767112712686035	77	39	2.96219755654173e-08	4.75183221858077e-07
k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Thermoproteales.f__Thermoproteaceae.g__Vulcanisaeta	Putative_combined	MS2	0.542221134398486	0.0763482475767272	77	70	2.75157443419867e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.g__Zhongshania	Putative_combined	MS2	0.541501041623165	0.0770368644373832	77	4	3.34951222694202e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Rummeliibacillus	Putative_combined	MS2	0.54309461413889	0.0782607527762328	77	76	4.3513882409947e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfobacterales.f__Desulfobulbaceae.g__Desulfurivibrio	Putative_combined	MS2	0.541369144963787	0.0768476003339115	77	72	3.20340376449858e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Salinibacillus	Putative_combined	MS2	0.541650096778485	0.0765140597191462	77	65	2.91909592687496e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Pseudobutyrivibrio	Putative_combined	MS2	0.539653522085464	0.0748540993327056	77	77	2.01506436253854e-08	4.75183221858077e-07
k__Bacteria.p__Thermotogae.c__Thermotogae.o__Kosmotogales.f__Kosmotogaceae.g__Mesotoga	Putative_combined	MS2	0.539930072144208	0.0761676256335153	77	77	2.80779855315342e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Candidatus_Paracaedibacteraceae.g__Candidatus_Odyssella	Putative_combined	MS2	0.541875851334664	0.0771995658851048	77	76	3.45278134284415e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma	Putative_combined	MS2	0.54350832711971	0.0778846377486082	77	76	3.91742395257727e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Terribacillus	Putative_combined	MS2	0.541917137621647	0.0777040210512941	77	76	3.91461478650901e-08	4.75183221858077e-07
k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Acidilobales.f__Acidilobaceae.g__Acidilobus	Putative_combined	MS2	0.543402950975024	0.0779021033250056	77	77	3.94641914720351e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Lacimicrobium	Putative_combined	MS2	0.542529637712954	0.0777263774741296	77	76	3.86877846438018e-08	4.75183221858077e-07
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Halostagnicola	Putative_combined	MS2	0.543434730527534	0.0777042155559117	77	44	3.75219628446236e-08	4.75183221858077e-07
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Adlercreutzia	Putative_combined	MS2	0.541421468675169	0.0764168953545248	77	77	2.86617613441736e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Candidatus_Photodesmus	Putative_combined	MS2	0.542098868117227	0.0761647409615642	77	2	2.63400804954507e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Nereida	Putative_combined	MS2	0.541306764865112	0.077172791136088	77	77	3.48451812315433e-08	4.75183221858077e-07
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus	Putative_combined	MS2	0.543672847573645	0.0779591702562327	77	77	3.97301299958243e-08	4.75183221858077e-07
k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosotenuis	Putative_combined	MS2	0.54269428902878	0.0780257081680461	77	76	4.15046114373253e-08	4.75183221858077e-07
k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Thermoproteales.f__Thermoproteaceae.g__Caldivirga	Putative_combined	MS2	0.543308220440512	0.0780884182080669	77	76	4.14493520062377e-08	4.75183221858077e-07
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Deefgea	Putative_combined	MS2	0.848709280616365	0.118564635862271	77	73	1.74644149446874e-08	4.75183221858077e-07
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Subdoligranulum	Putative_combined	MS2	0.542064325606912	0.0770696564024048	77	77	3.32332145176817e-08	4.75183221858077e-07
contaminant1Harvard	Putative_combined	MS2	0.543680689586048	0.0780384528794968	77	77	4.05166858699353e-08	4.75183221858077e-07
contaminant2HarvardCanadaBaylorWashU	Putative_combined	MS2	0.543680689428968	0.0780384528303679	77	77	4.05166841345908e-08	4.75183221858077e-07
contaminant3AllSeqCenters	Putative_combined	MS2	0.543680690174374	0.0780384530563581	77	77	4.05166904254625e-08	4.75183221858077e-07
k__Viruses.f__Bunyaviridae.g__Phlebovirus	Putative_combined	MS2	0.543936679943686	0.078471099295664	77	12	4.47962374886415e-08	4.75800036754356e-07
k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Trichovirus	Putative_combined	MS2	0.544231661894556	0.0785948645966785	77	75	4.5823338902983e-08	4.76498636005145e-07
